,GP,TACKLES_SOLO,TACKLES_AST,TACKLES_TOT,SACKS,SACKS_SCKYDS,SACKS_TFL,INTERCEPTIONS_PD,INTERCEPTIONS_INT,INTERCEPTIONS_YDS,INTERCEPTIONS_LNG,INTERCEPTIONS_TD,FUMBLES_FF,FUMBLES_FR,FUMBLES_FTD,KB,PlayerID
1022,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Alex Mack51
1023,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jake Matthews70
1024,1,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ahmad Thomas52
1025,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Calvin Ridley18
1026,9,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Christian Blake13
1027,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matt Ryan2
1028,14,75,34,109,3.0,18,11.0,3,0,0,0,0,0,0,0,0,Shaq Thompson54
1029,16,53,15,68,0.0,0,1.0,11,3,20,20,0,0,0,0,0,Tre Boston33
1030,15,51,14,65,1.0,3,1.0,12,3,0,0,0,0,0,0,0,James Bradberry24
1031,13,32,8,40,0.0,0,1.0,8,3,25,25,0,0,1,0,0,Donte Jackson26
1032,16,15,22,37,5.0,27,8.5,2,0,0,0,0,0,0,0,0,Gerald McCoy93
1033,13,22,14,36,8.5,51,10.0,1,0,0,0,0,1,1,0,0,Bruce Irvin51
1034,15,20,14,34,9.5,53,9.0,0,0,0,0,0,2,0,0,0,Mario Addison97
1035,14,22,10,32,6.0,40,10.0,0,0,0,0,0,3,0,0,0,Vernon Butler92
1036,16,22,9,31,0.5,5,2.5,0,0,0,0,0,0,0,0,1,Jermaine Carter56
1037,16,19,6,25,7.5,34,7.5,0,0,0,0,0,1,1,1,0,Brian Burns53
1038,16,14,10,24,0.0,0,1.0,1,0,0,0,0,0,0,0,0,Efe Obada94
1039,11,15,7,22,4.0,26,6.0,0,0,0,0,0,0,0,0,0,Dontari Poe95
1040,11,5,7,12,1.0,7,1.0,0,0,0,0,0,0,1,0,0,Marquis Haynes98
1041,9,3,4,7,0.0,0,1.5,0,0,0,0,0,0,0,0,0,Jordan Kunaszyk43
1042,10,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,DeAndrew White18
1043,13,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kyle Allen10
1044,16,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Curtis Samuel10
1045,15,4,0,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,DJ Moore12
1046,6,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Wes Horton96
1047,2,4,0,4,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Kawann Short99
1048,5,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Natrell Jamerson30
1049,16,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Reggie Bonnafon39
1050,16,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Taylor Moton72
1051,9,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Rashaan Gaulden38
1052,7,2,1,3,2.0,13,2.5,0,0,0,0,0,0,0,0,0,Christian Miller55
1053,8,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Cole Luke32
1054,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Alex Armah40
1055,14,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dennis Daley65
1056,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Christian McCaffrey22
1057,16,0,2,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,J.J. Jansen44
1058,5,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Davis27
1059,9,1,0,1,0.0,0,1.0,0,0,0,0,0,0,1,0,0,Jordan Scarlett20
1060,16,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Joey Slye4
1061,16,87,24,111,4.0,37,11.5,12,1,1,1,0,0,0,0,0,Demario Davis56
1062,13,66,23,89,1.5,14,6.0,5,1,19,19,0,2,5,1,0,Vonn Bell24
1063,15,47,22,69,2.5,12,6.0,2,1,14,14,1,1,1,0,0,A.J. Klein53
1064,14,46,11,57,0.0,0,1.0,14,1,0,0,0,0,0,0,0,Marshon Lattimore23
1065,15,40,15,55,0.0,0,0.5,13,4,56,55,1,1,0,0,0,Marcus Williams43
1066,16,37,16,53,15.5,98,18.0,3,0,0,0,0,0,1,0,0,Cameron Jordan94
1067,16,38,11,49,0.0,0,7.0,8,1,28,28,0,1,1,0,0,C.J. Gardner-Johnson22
1068,14,34,10,44,1.0,1,2.0,4,1,0,0,0,0,0,0,0,P.J. Williams26
1069,16,18,16,34,2.0,11,5.0,1,0,0,0,0,0,1,0,0,Malcom Brown90
1070,15,22,10,32,3.0,15,3.0,1,0,0,0,0,0,0,0,0,David Onyemata93
1071,13,25,6,31,0.0,0,3.0,1,0,0,0,0,0,0,0,0,Kiko Alonso54
1072,13,15,16,31,6.0,45,8.0,0,0,0,0,0,3,0,0,0,Marcus Davenport92
1073,15,20,7,27,1.0,9,2.5,1,1,3,3,0,0,0,0,0,Craig Robertson52
1074,13,11,8,19,4.5,24,5.5,0,0,0,0,0,1,0,0,0,Trey Hendrickson91
1075,16,8,10,18,2.0,6,3.5,4,1,19,19,0,0,0,0,0,Shy Tuttle99
1076,16,13,4,17,0.0,0,2.0,0,0,0,0,0,0,1,0,1,J.T. Gray48
1077,11,14,2,16,0.0,0,1.0,2,0,0,0,0,0,0,0,0,Patrick Robinson21
1078,16,10,1,11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Hardee34
1079,8,8,3,11,1.0,9,2.0,0,0,0,0,0,0,0,0,0,Carl Granderson96
1080,10,7,3,10,2.0,14,2.0,0,0,0,0,0,0,0,0,0,Sheldon Rankins98
1081,14,6,2,8,3.0,22,3.0,0,0,0,0,0,1,0,0,0,Mario Edwards Jr.97
1082,4,5,3,8,0.0,0,0.5,0,0,0,0,0,0,0,0,0,Taylor Stallworth95
1083,2,7,0,7,1.0,6,1.0,0,0,0,0,0,0,0,0,0,Alex Anzalone47
1084,16,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Taysom Hill7
1085,16,1,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dwayne Washington24
1086,1,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,T.J. Green24
1087,1,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mitchell Loewen70
1088,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Hill89
1089,11,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tre'Quan Smith10
1090,3,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kaden Elliss55
1091,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jared Cook87
1092,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Deonte Harris11
1093,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Larry Warford67
1094,16,82,41,123,1.0,14,12.5,7,1,26,26,0,3,1,0,0,Lavonte David54
1095,13,58,33,91,2.5,24,4.5,3,1,5,5,0,3,4,2,0,Devin White45
1096,14,50,19,69,0.0,0,4.5,9,1,11,11,0,0,1,0,0,Jordan Whitehead33
1097,14,54,6,60,0.0,0,3.0,19,1,0,0,0,1,1,0,0,Carlton Davis24
1098,16,45,13,58,19.5,138,23.0,2,1,4,4,0,6,0,0,0,Shaquil Barrett58
1099,14,41,5,46,0.0,0,3.0,3,1,21,21,0,1,0,0,0,Andrew Adams26
1100,15,33,12,45,1.0,9,3.5,6,0,0,0,0,0,1,0,0,Mike Edwards34
1101,16,37,7,44,1.0,7,3.0,8,3,88,70,1,1,0,0,0,Sean Murphy-Bunting23
1102,16,22,19,41,2.5,12,8.5,4,0,0,0,0,0,4,2,0,Ndamukong Suh93
1103,16,26,12,38,1.0,10,6.5,2,0,0,0,0,0,0,0,0,William Gholston92
1104,10,28,7,35,0.0,0,0.0,2,0,0,0,0,0,0,0,0,M.J. Stewart36
1105,16,19,16,35,2.5,17,5.5,3,0,0,0,0,0,0,0,0,Vita Vea50
1106,14,24,10,34,6.0,25,10.0,0,0,0,0,0,1,1,0,0,Carl Nassib94
1107,16,21,13,34,0.0,0,3.0,2,0,0,0,0,0,1,0,0,Kevin Minter51
1108,10,24,3,27,8.5,47,11.0,2,0,0,0,0,2,0,0,0,Jason Pierre-Paul90
1109,13,16,5,21,0.0,0,1.0,17,2,31,31,0,0,0,0,0,Jamel Dean35
1110,12,10,1,11,0.0,0,0.0,1,0,0,0,0,1,0,0,0,Ryan Smith29
1111,13,4,6,10,0.5,3,1.5,0,0,0,0,0,0,0,0,0,Beau Allen91
1112,16,5,4,9,0.0,0,1.5,0,0,0,0,0,0,1,0,0,Rakeem Nunez-Roches56
1113,9,1,7,8,0.0,0,0.0,1,0,0,0,0,1,0,0,0,Anthony Nelson98
1114,16,5,2,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Watson17
1115,14,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Godwin14
1116,8,4,2,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Patrick O'Connor79
1117,14,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,O.J. Howard80
1118,13,4,0,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Evans13
1119,16,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dare Ogunbowale44
1120,14,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Breshad Perriman19
1121,5,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mazzi Wilkins37
1122,8,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Antony Auclair82
1123,4,3,0,3,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Devante Bond53
1124,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ali Marpet74
1125,12,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,T.J. Logan22
1126,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ronald Jones II27
1127,4,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jack Cichy48
1128,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matt Gay9
1129,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Peyton Barber25
1130,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Zach Triner97
1131,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jameis Winston
1132,16,92,57,149,1.5,11,13.0,6,3,64,48,0,2,1,0,0,Jordan Hicks58
1133,16,104,43,147,0.5,4,9.5,6,0,0,0,0,1,1,0,0,Budda Baker32
1134,16,66,12,78,0.0,0,2.0,10,1,0,0,0,0,0,0,0,Byron Murphy Jr.33
1135,16,44,32,76,1.0,0,6.5,6,0,0,0,0,0,1,0,0,Haason Reddick43
1136,16,41,24,65,0.0,0,6.0,0,0,0,0,0,1,0,0,0,Joe Walker59
1137,15,45,12,57,0.0,0,0.0,3,1,18,18,0,0,1,0,0,Jalen Thompson34
1138,10,46,7,53,1.0,13,3.0,7,2,0,0,0,1,0,0,0,Patrick Peterson21
1139,16,41,12,53,19.0,146,19.5,5,0,0,0,0,8,3,0,0,Chandler Jones55
1140,16,19,19,38,2.5,17,6.5,0,0,0,0,0,0,0,0,0,Corey Peters98
1141,16,25,11,36,2.5,11,7.0,0,0,0,0,0,0,0,0,0,Cassius Marsh Sr.54
1142,13,20,11,31,3.0,14,8.5,0,0,0,0,0,0,0,0,0,Rodney Gunter95
1143,9,14,8,22,1.5,10,5.5,0,0,0,0,0,0,0,0,0,Jonathan Bullard90
1144,12,13,6,19,0.0,0,2.0,1,0,0,0,0,0,0,0,0,Zach Kerr92
1145,11,14,4,18,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Deionte Thompson35
1146,13,6,6,12,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Banjo31
1147,14,7,4,11,0.0,0,0.5,0,0,0,0,0,0,1,0,0,Dennis Gardeck45
1148,4,6,2,8,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Zach Allen94
1149,16,6,2,8,0.0,0,2.0,0,0,0,0,0,0,1,0,0,Trent Sherfield16
1150,12,5,2,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ezekiel Turner47
1151,12,6,1,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Charles Washington28
1152,13,4,2,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Chase Edmonds29
1153,16,3,2,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Maxx Williams87
1154,8,3,2,5,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Michael Dogbe91
1155,9,2,2,4,0.0,0,1.5,0,0,0,0,0,0,0,0,0,Miles Brown72
1156,3,2,2,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kylie Fitts49
1157,11,3,0,3,0.0,0,1.0,0,0,0,0,0,1,0,0,0,Darrell Daniels81
1158,15,1,2,3,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Andy Isabella89
1159,16,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Aaron Brewer
1160,16,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Aaron Brewer46
1161,8,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kenyan Drake41
1162,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kyler Murray1
1163,6,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,D.J. Foster37
1164,12,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Pharoh Cooper14
1165,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Christian Kirk13
1166,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Larry Fitzgerald11
1167,11,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Damiere Byrd14
1168,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,J.R. Sweezy64
1169,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,David Johnson31
1170,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Pugh67
1171,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Andy Lee4
1172,16,78,56,134,3.5,25,5.5,9,2,32,26,0,2,4,0,0,Cory Littleton58
1173,15,62,38,100,0.0,0,4.5,8,2,54,31,1,0,1,0,0,Taylor Rapp24
1174,16,34,29,63,3.0,20,5.5,1,0,0,0,0,0,0,0,0,Michael Brockers90
1175,16,40,18,58,11.5,84,17.5,6,0,0,0,0,2,1,1,0,Dante Fowler Jr.56
1176,16,36,22,58,0.0,0,1.0,0,0,0,0,0,2,0,0,0,Troy Reeder51
1177,6,24,27,51,0.0,0,2.0,2,2,0,0,0,0,0,0,0,John Johnson III43
1178,16,26,22,48,4.5,32,9.0,4,0,0,0,0,1,2,0,0,Samson Ebukam50
1179,16,29,19,48,12.5,69,23.5,2,0,0,0,0,2,1,0,0,Aaron Donald99
1180,16,25,19,44,2.0,10,6.0,1,0,0,0,0,0,0,0,0,Sebastian Joseph-Day69
1181,14,32,11,43,1.0,2,1.0,8,2,6,6,0,0,0,0,0,Troy Hill22
1182,16,32,4,36,0.0,0,3.5,7,0,0,0,0,2,0,0,0,Nickell Robey-Coleman31
1183,16,19,3,22,0.0,0,1.5,3,0,0,0,0,0,0,0,0,Travin Howard48
1184,12,14,1,15,0.0,0,1.0,4,2,0,0,0,0,1,1,0,Darious Williams31
1185,10,6,7,13,0.5,2,0.5,0,0,0,0,0,0,0,0,0,Greg Gaines91
1186,8,9,1,10,0.0,0,0.0,2,0,0,0,0,0,0,0,0,David Long Jr.25
1187,10,3,4,7,1.5,8,1.5,0,0,0,0,0,0,0,0,0,Ogbonnia Okoronkwo45
1188,13,2,5,7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tanzel Smart92
1189,14,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Malcolm Brown34
1190,15,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Robert Woods17
1191,16,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Cooper Kupp18
1192,3,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Donte Deayon21
1193,13,3,0,3,0.0,0,0.0,0,0,0,0,0,1,0,0,0,Johnny Mundt82
1194,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Reynolds83
1195,12,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Natrez Patrick57
1196,16,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Andrew Whitworth77
1197,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mike Thomas80
1198,15,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tyler Higbee89
1199,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Darrell Henderson Jr.27
1200,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Johnny Hekker6
1201,9,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Rob Havenstein79
1202,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Todd Gurley II21
1203,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Brandin Cooks12
1204,16,89,29,118,3.0,31,8.5,9,1,46,46,1,3,0,0,0,Fred Warner54
1205,16,64,28,92,1.0,19,3.5,2,1,47,47,0,0,0,0,0,Dre Greenlaw57
1206,13,51,14,65,1.0,0,2.5,8,0,0,0,0,0,0,0,0,Jimmie Ward20
1207,16,34,28,62,7.5,47,12.0,2,0,0,0,0,2,4,1,0,DeForest Buckner99
1208,15,48,13,61,0.0,0,2.0,11,3,65,31,1,0,0,0,0,Richard Sherman25
1209,16,32,22,54,10.0,73,13.5,2,0,0,0,0,2,1,0,0,Arik Armstead91
1210,15,35,16,51,1.0,10,4.5,2,2,53,49,0,4,0,0,0,K'Waun Williams24
1211,16,42,8,50,0.0,0,2.0,8,1,3,3,0,0,0,0,0,Emmanuel Moseley41
1212,12,34,14,48,0.5,2,3.0,2,0,0,0,0,1,2,0,0,Jaquiski Tartt29
1213,16,32,15,47,9.0,77,16.5,2,1,46,46,0,1,2,0,0,Nick Bosa97
1214,13,23,17,40,0.0,0,1.0,5,0,0,0,0,3,1,0,0,Marcell Harris36
1215,8,22,12,34,0.5,4,3.5,4,1,0,0,0,1,0,0,0,Kwon Alexander56
1216,10,24,4,28,0.0,0,1.0,9,1,25,25,1,0,0,0,0,Ahkello Witherspoon23
1217,16,16,9,25,0.0,0,1.5,2,0,0,0,0,0,0,0,0,Tarvarius Moore33
1218,11,19,4,23,2.0,17,4.0,0,0,0,0,0,1,0,0,0,D.J. Jones93
1219,9,14,7,21,3.0,22,8.0,0,0,0,0,0,0,1,0,0,Ronald Blair III98
1220,16,15,6,21,2.0,9,3.0,0,0,0,0,0,0,0,0,0,Solomon Thomas94
1221,15,11,7,18,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Azeez Al-Shaair51
1222,16,10,5,15,1.0,7,2.0,0,0,0,0,0,0,0,0,0,Sheldon Day91
1223,11,10,4,14,6.5,48,7.5,1,0,0,0,0,2,0,0,0,Dee Ford55
1224,16,11,2,13,0.0,0,0.0,2,0,0,0,0,1,1,1,0,D.J. Reed Jr.32
1225,16,8,3,11,0.0,0,2.0,0,0,0,0,0,0,1,0,0,Raheem Mostert31
1226,16,8,2,10,0.0,0,0.0,1,1,1,1,0,0,0,0,0,Mark Nzeocha53
1227,6,7,2,9,0.0,0,4.0,1,0,0,0,0,0,1,0,0,Jullian Taylor77
1228,8,3,4,7,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Elijah Lee47
1229,14,6,0,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,George Kittle85
1230,3,4,0,4,0.0,0,1.0,0,0,0,0,0,0,0,0,0,Kentavius Street95
1231,16,2,1,3,0.0,0,0.0,0,0,0,0,0,1,0,0,0,Ross Dwelley82
1232,10,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Wilson Jr.30
1233,16,1,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Richie James Jr.13
1234,7,3,0,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Dontae Johnson27
1235,4,2,0,2,0.0,0,0.0,1,0,0,0,0,0,0,0,0,Jeremiah Valoaga94
1236,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kendrick Bourne84
1237,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Mitch Wishnowsky6
1238,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Laken Tomlinson75
1239,13,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Matt Breida22
1240,1,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Kevin Givens90
1241,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Tevin Coleman26
1242,14,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Daniel Brunskill60
1243,15,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Deebo Samuel19
1244,16,86,73,159,3.0,16,8.0,6,1,6,6,0,1,1,0,0,Bobby Wagner54
1245,16,67,65,132,0.0,0,6.5,11,3,10,11,0,0,0,0,0,K.J. Wright50
1246,15,65,17,82,2.0,11,2.0,8,3,0,0,0,1,1,0,0,Tre Flowers21
1247,15,52,18,70,0.5,3,2.0,6,2,0,0,0,1,1,0,0,Bradley McDougald30
1248,14,45,20,65,0.0,0,2.0,13,0,0,0,0,0,0,0,0,Shaquill Griffin26
1249,14,16,16,32,1.0,5,4.0,0,0,0,0,0,0,2,0,0,Al Woods97
1250,15,21,11,32,0.5,2,6.0,1,0,0,0,0,0,1,0,0,Poona Ford97
1251,14,24,8,32,0.0,0,1.0,1,0,0,0,0,2,0,0,0,Marquise Blair27
1252,10,10,17,27,2.0,19,2.0,1,0,0,0,0,1,0,0,0,Jarran Reed91
1253,16,15,12,27,4.0,19,4.5,2,0,0,0,0,3,1,0,2,Rasheem Green98
1254,14,14,12,26,3.5,24,5.0,3,0,0,0,0,0,1,0,0,Quinton Jefferson99
1255,12,15,10,25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Lano Hill42
1256,16,9,14,23,0.0,0,2.0,1,0,0,0,0,0,1,0,0,Cody Barton57
1257,15,14,6,20,2.0,9,2.0,2,0,0,0,0,0,0,0,0,Branden Jackson93
1258,16,13,4,17,0.0,0,0.5,0,0,0,0,0,0,0,0,0,Ugo Amadi28
1259,7,6,2,8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Neiko Thorpe23
1260,16,3,5,8,0.0,0,0.0,0,0,0,0,0,1,0,0,0,Ben Burr-Kirven55
1261,14,7,0,7,0.0,0,0.0,0,0,0,0,0,0,1,0,0,Nick Bellore44
1262,16,3,2,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Shaquem Griffin49
1263,11,3,1,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jacob Hollister48
1264,4,0,4,4,0.0,0,0.5,0,0,0,0,0,0,0,0,0,Bryan Mone79
1265,11,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,L.J. Collier95
1266,16,3,0,3,0.0,0,0.0,0,0,0,0,0,0,1,0,0,Travis Homer25
1267,6,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Will Dissly89
1268,16,2,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Jason Myers5
1269,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,DK Metcalf14
1270,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Russell Wilson3
1271,16,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,George Fant74
1272,3,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Ryan Neal35
1273,12,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,Duane Brown76
