PlayerID,Salary
Riley Dixon9,720000
Andrew Adams26,720000
Mike Thomas80,720000
DeAndre Houston-Carson36,720000
Carson Wentz11,720000
Dwayne Washington24,720000
Kameron Canaday57,720000
C.J. Goodwin29,720000
Joe Dahl66,720000
Jayron Kearse27,720000
Darius Jennings11,720000
Senorise Perry,720000
Clayton Fejedelem42,720000
Damiere Byrd14,720000
Cody Core17,720000
Jihad Ward53,720000
Jakeem Grant19,720000
Darian Thompson23,720000
DeAndre Washington24,720000
Josh Andrews63,720000
B.J. Goodson93,720000
Darren Waller83,720000
Danny Vitale45,720000
Luke Rhodes46,720000
Joey Bosa97,720000
Romeo Okwara95,720000
MyCole Pruitt85,720000
Patrick Scales48,720000
Deon Bush26,720000
John Wetzel75,720000
Ibraheim Campbell,720000
Jeff Driskel9,720000
Kavon Frazier,720000
Andrew Billings99,720000
Brett Jones61,720000
Chris Moore10,720000
Miles Killebrew35,720000
Shilique Calhoun90,720000
Kemoko Turay57,717200
Alex Anzalone47,717000
Zach Gentry81,715000
M.J. Stewart36,711051
Dre Greenlaw57,710000
Hunter Renfrow13,707500
Daylon Mack94,704500
Cameron Smith59,702500
Reid Ferguson69,700000
Matt LaCosse83,700000
E.J. Speed45,700000
Kerry Hyder92,700000
Donte Jackson26,698751
P.J. Hall92,693830
Isaiah Oliver26,690757
Tim Williams47,690000
Tarell Basham93,687500
Derrius Guice29,686452
James Washington13,684607
Fabian Moreau31,684000
Brian O'Neill75,680302
Shaquill Griffin26,680000
Kaden Smith82,679750
Carlton Davis24,679687
Eddie Vanderdoes95,679000
Tyquan Lewis94,678457
Cameron Sutton20,677400
Chris Godwin14,677000
Kenny Golladay19,676000
Jourdan Lewis26,675000
Justin Skule67,672500
Ka'dar Hollman29,672500
Chad Williams11,671500
Montravius Adams90,671000
Armon Watts96,670000
Dexter Williams22,670000
Marcus Epps37,670000
Rasul Douglas32,670000
Jonnu Smith81,669000
Trey Hendrickson91,668000
James Conner30,668000
Brandon Parker75,666152
Lorenzo Carter59,665613
Sam Beal23,665559
Chad Thomas92,665000
Justin Reid20,664979
B.J. Hill95,664345
Fred Warner54,663137
Royce Freeman28,661000
Mason Rudolph2,658267
Nathan Shepherd97,656000
Jerome Baker55,654000
Ty Summers44,652500
Jamal Adams33,645000
Treyvon Hester,645000
Corey Clement30,645000
Al-Quadin Muhammad97,645000
Jacob Hollister48,645000
Ross Travis43,645000
Dede Westbrook12,645000
Rashaad Coward69,645000
Trey Edmunds33,645000
Mike Purcell98,645000
Arthur Maulet23,645000
Joe Walker59,645000
Julie'n Davenport70,645000
Marquel Lee52,645000
Mike Hilton28,645000
Alex Ellis85,645000
Tarik Cohen29,645000
Eli Ankou91,645000
Ryan Glasgow98,645000
DeAndrew White18,645000
Kareem Hunt27,645000
Danny Isidora65,645000
Brian Hill23,645000
Chuck Clark36,645000
Matt Haack2,645000
Corey Davis84,645000
Jake Elliott4,645000
Justin Hardee34,645000
Josh Reynolds83,645000
Zach Wood49,645000
Jaleel Johnson94,645000
Patrick Mahomes15,645000
Tanner Vallejo51,645000
Jamaal Williams30,645000
Jesse Davis77,645000
Cody Hollister16,645000
Jaydon Mickens85,645000
Aldrick Rosas2,645000
D.J. Jones93,645000
Eddie Jackson39,645000
Kalif Raymond14,645000
Vince Biegel47,645000
Ben Gedeon42,645000
Adam Butler70,645000
Tony McRae29,645000
Joey Hunt53,645000
De'Vante Bausby41,645000
Justin McCray65,645000
Keelan Cole84,645000
J.D. McKissic41,645000
Xavier Woods25,645000
Shalom Luani42,645000
Davon Godchaux56,645000
David Moore83,645000
Jayon Brown55,645000
Eric Saubert43,645000
Nate Hairston21,645000
Jermaine Eluemunor65,645000
Aviante Collins76,645000
Elijhaa Penny39,645000
Juston Burris31,645000
Patrick Ricard42,645000
Grover Stewart90,645000
Josh Ferguson36,645000
Elijah Lee47,645000
Corn Elder29,645000
Lucas Patrick62,645000
Mack Hollins86,645000
Samaje Perine,645000
Harrison Butker7,645000
George Kittle85,645000
Carl Lawson58,645000
Vincent Taylor96,645000
Brandon Wilson40,645000
Antony Auclair82,645000
Erik Magnuson62,645000
Aaron Jones33,645000
D.J. Foster37,645000
Darrell Daniels81,645000
Devin Smith15,645000
Conor McDermott69,645000
Blake Jarwin89,645000
Trevon Coley93,645000
T.J. Logan22,645000
David Sharpe72,645000
Chris Carson32,645000
Anthony Walker54,645000
Marvin Hall17,645000
Michael Davis43,645000
Solomon Thomas94,645000
Jalen Reeves-Maybin44,645000
Donte Deayon21,645000
Jeremy Sprinkle87,645000
Kendrick Bourne84,645000
Roy Robertson-Harris95,645000
Elijah Wilkinson68,645000
Thomas Hennessy42,645000
Ryan Switzer10,645000
Isaiah Irving47,645000
Chase Roullier73,645000
Tanzel Smart92,645000
Rigoberto Sanchez8,645000
Tyler Ott69,645000
Wayne Gallman22,645000
Dylan Cole51,645000
Damontae Kazee27,645000
Jordan Evans50,645000
Rayshawn Jenkins23,645000
Matt Feiler71,645000
Josh Harvey-Clemons40,645000
Isaac Rochell98,645000
Sam Tevi69,645000
Eric Wilson50,645000
Mason Schreck86,645000
Kyle Peko77,645000
Alex Armah40,645000
Josh Tupou91,645000
Caleb Brantley99,645000
Dean Marlowe31,645000
Matt Skura68,645000
Samson Ebukam50,645000
Branden Jackson93,645000
Taysom Hill7,645000
Austin Ekeler30,645000
Charles Washington28,645000
Daeshon Hall74,645000
Stephen Anderson82,645000
Jeremy McNichols34,645000
Greg Mabin29,645000
Matt Milano58,645000
Zane Gonzalez5,645000
Matt Breida22,645000
Nicholas Morrow50,645000
Carlos Watkins91,645000
Adrian Colbert36,645000
Bronson Kaufusi91,645000
C.J. Ham30,645000
James Burgess58,645000
Isaiah McKenzie19,645000
Nathan Gerry47,645000
Ricky Seals-Jones83,645000
Devante Bond53,645000
Mitchell Trubisky10,645000
Torry McTyer20,645000
Marlon Mack25,645000
Zach Banner72,645000
Rudy Ford36,645000
Cooper Rush7,645000
Jamal Agnew39,645000
Jordan Dangerfield37,645000
Maurice Smith46,645000
Adam Pankey78,645000
Josh Malone83,645000
Sam Hubbard94,640000
Rasheem Green98,639000
Malik Jefferson46,635000
Martinas Rankin74,634000
Michael Gallup13,629000
Tracy Walker21,628000
Mark Andrews89,624500
Arden Key99,624250
Deadrin Senat94,622000
Justin Jones93,621481
Chukwuma Okorafor76,620000
Ronnie Harrison36,617500
Tre'Quan Smith10,616500
Alex Cappa65,615000
Oren Burks42,606500
Tarvarius Moore33,603000
Kyle Nelson86,601765
Derrick Nnadi91,601500
Jordan Akins88,600000
Rashaan Gaulden38,595250
Dorian O'Daniel44,584000
Tre Flowers21,570000
Dane Cruikshank29,570000
Harvey Langi44,570000
Skai Moore55,570000
Ray-Ray McCloud14,570000
Grant Haley34,570000
Boston Scott35,570000
Cameron Johnston1,570000
Nigel Harris57,570000
Michael Dickson4,570000
Doug Middleton39,570000
Matt Gono73,570000
Michael Badgley4,570000
Efe Obada94,570000
Jamil Douglas75,570000
Kaare Vedvik7,570000
DeAndre Carter14,570000
Josh Rosen3,570000
Zaire Franklin44,570000
Pharaoh Brown86,570000
Calvin Munson48,570000
Robert Davis14,570000
Tim Patrick81,570000
Antwaun Woods99,570000
Buddy Howell38,570000
Folorunso Fatukasi94,570000
Greg Stroman37,570000
Taron Johnson24,570000
Darrel Williams31,570000
Poona Ford97,570000
Charvarius Ward35,570000
KhaDarel Hodge12,570000
Will Redmond25,570000
Dennis Gardeck45,570000
Garrett Gilbert3,570000
Tim Settle97,570000
Quenton Nelson56,570000
Breon Borders48,570000
Kyzir White44,570000
Bradley Bozeman77,570000
Daniel Carlson8,570000
Ogbonnia Okoronkwo45,570000
Robert Foster16,570000
Eric Smith79,570000
Marcus Allen27,570000
Ryan Lewis24,570000
John Kelly42,570000
Chris Board49,570000
Deante Burton33,570000
Dorance Armstrong92,570000
Marcell Harris36,570000
Matt Dickerson92,570000
Frankie Luvu50,570000
De'Lance Turner34,570000
Trey Marshall36,570000
Cethan Carter82,570000
Mo Alie-Cox81,570000
Sam Darnold14,570000
Craig James39,570000
Johnny Mundt82,570000
DaeSean Hamilton17,570000
Phillip Lindsay30,570000
Jalyn Holmes91,570000
Marcell Ateman88,570000
Harrison Phillips99,570000
Roderick Johnson63,570000
Darious Williams31,570000
Kalen Ballage27,570000
Mike Ford38,570000
Olasunkanmi Adeniyi92,570000
Raven Greene24,570000
Gus Edwards35,570000
Trey Quinn18,570000
Justin Jackson22,570000
Will Clapp64,570000
Jason Sanders7,570000
Greg Joseph7,570000
Justin Murray71,570000
Troy Apke30,570000
Nick Nelson23,570000
Demone Harris52,570000
Mike Boone23,570000
Jason Cabinda53,570000
Jordan Whitehead33,570000
Deon Yelder82,570000
Tim Boyle8,570000
Brett Maher2,570000
Marquez Valdes-Scantling83,570000
Tyrell Crosby65,570000
Auden Tate19,570000
Ahmad Thomas52,570000
Jalen Davis30,570000
Sean Harlow64,570000
Brandon Facyson28,570000
Robert Tonyan85,570000
Alexander Johnson45,570000
Cornell Armstrong30,570000
Bilal Nichols98,570000
Garrett Dickerson89,570000
Trent Sherfield16,570000
Jake Kumerow16,570000
Brandon Zylstra16,570000
Josh Sweat94,570000
Jordan Roos64,570000
Matthew Adams49,570000
Korey Cunningham74,570000
Chase Edmonds29,570000
Jullian Taylor77,570000
Bradley Chubb55,570000
B.J. Bello49,570000
Ricky Ortiz30,570000
Damion Ratley18,570000
Russell Gage83,570000
Joshua Kalu46,570000
Vyncint Smith17,570000
Tavierre Thomas20,570000
Mike McGlinchey69,570000
JK Scott6,570000
Siran Neal33,570000
Corey Bojorquez9,570000
Logan Cooke9,570000
Dan Arnold82,570000
Darius Phillips24,570000
Jordan Wilkins20,570000
Ifeadi Odenigbo95,570000
Isaiah Ford84,570000
Evan Brown68,570000
Baker Mayfield6,570000
Levi Wallace39,570000
Ian Thomas80,570000
Natrell Jamerson30,570000
Will Dissly89,570000
Kylie Fitts49,570000
Jason Vander Laan86,570000
Jermaine Grace48,570000
Tyler Lancaster95,570000
Tre Herndon37,570000
Joel Iyiegbuniwe45,570000
Sean Chandler36,570000
Avery Moss93,570000
Armani Watts23,570000
Dalton Schultz86,570000
Dalyn Dawkins28,570000
Josey Jewell47,570000
Austin Calitro47,570000
Genard Avery58,570000
Marquis Haynes98,570000
Hunter Bradley43,570000
Devante Downs52,570000
Josh Adams36,570000
Matt Pryor69,570000
Shaquem Griffin49,570000
Ito Smith25,570000
Chad Beebe12,570000
Leon Jacobs48,570000
Nick Mullens4,570000
Zach Pascal14,570000
Ryan Neal35,570000
Ike Boettger65,570000
Taybor Pepper46,570000
Danny Johnson41,570000
Ben Niemann56,570000
Keith Kirkwood19,570000
Andrew Wylie77,570000
Aaron Stinnie64,570000
Marcus Johnson83,570000
Zach Sieler92,570000
James Crawford51,570000
Jermaine Carter56,570000
Scott Quessenberry61,570000
Jack Cichy48,570000
Brian Allen40,570000
Brian Allen55,570000
Nyheim Hines21,570000
Tony Brown27,570000
Tony Brown,570000
Da'Shawn Hand93,570000
Tae Davis55,570000
Jamil Demby64,570000
Taylor Stallworth95,570000
Shaun Dion Hamilton51,570000
Avonte Maddox29,570000
Trenton Cannon25,570000
Chris Herndon89,570000
Ross Dwelley82,570000
Foyesade Oluokun54,570000
Dontrell Hilliard25,570000
Ja'Whaun Bentley51,570000
Justin Watson17,570000
Mitchell Loewen70,570000
Keke Coutee16,570000
Anthony Averett34,570000
Kenny Young41,570000
Chandon Sullivan39,570000
Corey Thompson52,570000
Peter Kalambayi58,570000
Tremon Smith38,570000
Alex Light70,570000
Da'Mari Scott18,570000
Parry Nickerson35,570000
Gehrig Dieter12,570000
Trent Sieg47,570000
Bruce Hector90,570000
Justin Zimmer99,570000
George Odum30,570000
Jacob Martin54,570000
Jamal Carter35,570000
J.T. Gray48,570000
Devaroe Lawrence93,570000
J.C. Jackson27,570000
Jaylen Samuels38,570000
DeShon Elliott32,570000
Javon Wims83,570000
Durham Smythe81,570000
Davontae Harris27,570000
Anthony Firkser86,570000
Keion Crossen35,570000
Dee Virgin30,570000
Wyatt Teller77,570000
Josh Allen41,570000
Josh Allen17,570000
Josh Allen41,495000
Josh Allen17,495000
Jordan Thomas83,570000
Mason Cole52,570000
Deontay Burnett16,570000
Reggie Gilbert93,570000
Tyler Conklin83,570000
Tanner Hudson88,570000
Isaac Yiadom26,570000
Ben Braden70,570000
Maurice Hurst73,570000
Jeremiah Valoaga94,570000
Jahlani Tavai51,495000
Bennett Jackson39,495000
Andrew Beck83,495000
Nick Allegretti73,495000
Mack Wilson51,495000
Braxton Berrios10,495000
Isaiah Buggs96,495000
Malik Reed59,495000
Codey McElroy86,495000
Nick Gates65,495000
Isaac Nauta89,495000
Kelvin Harmon13,495000
Jarrett Stidham4,495000
Clelin Ferrell96,495000
Chris Lacy15,495000
Drew Forbes79,495000
Cyril Grayson15,495000
Joey Slye4,495000
Cody Barton57,495000
Ed Oliver91,495000
Shakial Taylor38,495000
Andrew Brown93,495000
Jordan Chunn38,495000
Deebo Samuel19,495000
Tevin Jones14,495000
Matthew Orzech46,495000
Jordan Scarlett20,495000
Saquan Hampton33,495000
J.P. Holtz81,495000
Juan Thornhill22,495000
Anthony Nelson98,495000
Michael Deiter63,495000
Zach Triner97,495000
Trace McSorley7,495000
Diontae Johnson18,495000
Will Harris25,495000
Brandon Dillon86,495000
Kris Boyd38,495000
John Ursua15,495000
Christian Miller55,495000
Xavier Crawford20,495000
Dare Ogunbowale44,495000
Chris Lammons38,495000
Hale Hentges88,495000
Germaine Pratt57,495000
Wes Martin67,495000
Blake Cashman53,495000
Nick Bawden46,495000
Gunner Olszewski80,495000
Fred Brown19,495000
Travis Fulgham14,495000
Miles Sanders26,495000
Emmanuel Moseley41,495000
Daniel Brunskill60,495000
Kyler Murray1,495000
Kingsley Keke96,495000
Chase Winovich50,495000
Chris Peace58,495000
Drew Lock3,495000
Brian Burns53,495000
Nsimba Webster14,495000
Deonte Harris11,495000
Linden Stephens32,495000
Deon Cain17,495000
Dalton Risner66,495000
Andrew Van Ginkel43,495000
Jake Rodgers69,495000
Jaeden Graham87,495000
Frank Herron75,495000
Isaiah Prince71,495000
Kahzin Daniels41,495000
Robert Jackson34,495000
Troy Fumagalli84,495000
Khalen Saunders99,495000
Steven Parker26,495000
Myles Gaskin37,495000
Diontae Spencer11,495000
David Long51,495000
David Long51,495000
Drue Tranquill49,495000
Jamie Gillan7,495000
Trevon Wesco85,495000
Ryan Connelly57,495000
Renell Wren95,495000
KeeSean Johnson19,495000
Byron Cowart99,495000
Jordan Kunaszyk43,495000
Montez Sweat90,495000
Darius Slayton86,495000
John Franklin19,495000
Jimmy Moreland32,495000
Amani Oruwariye24,495000
Erik McCoy78,495000
Greg Gaines91,495000
Rashard Davis12,495000
Natrez Patrick57,495000
Sean Murphy-Bunting23,495000
Jester Weah19,495000
Nick Scott33,495000
D'Ernest Johnson30,495000
Coleman Shelton65,495000
Trent Harris97,495000
Jonathan Wynn69,495000
Andre Dillard77,495000
Kentavius Street95,495000
Isaiah Mack97,495000
Ryan Finley5,495000
Jeffery Simmons98,495000
Sione Takitaki44,495000
Jamarco Jones73,495000
Dennis Daley65,495000
Roderic Teamer36,495000
Cedrick Wilson11,495000
Devine Ozigbo33,495000
T.J. Hockenson88,495000
Jalen Thompson34,495000
Austin Schlottmann71,495000
Andrew Wingard42,495000
Marquise Blair27,495000
Gary Jennings16,495000
Luke Gifford57,495000
Ken Webster31,495000
Darvin Kidsy84,495000
Jacob Tuioti-Mariner91,495000
Patrick Mekari65,495000
Blessuan Austin31,495000
Greedy Williams26,495000
Tuzar Skipper51,495000
Byron Pringle13,495000
Hercules Mata'afa51,495000
Ryan Izzo85,495000
Quincy Williams56,495000
Charles Omenihu94,495000
Dallin Leavitt32,495000
Kyle Allen10,495000
Cole Holcomb55,495000
Mitch Wishnowsky6,495000
C.J. Board16,495000
Cullen Gillaspia44,495000
Olamide Zaccheaus17,495000
Trey Pipkins79,495000
James Vaughters93,495000
Khari Willis37,495000
Drew Sample89,495000
Darwin Thompson34,495000
Miles Brown72,495000
Andre James68,495000
Bo Scarbrough43,495000
Zach Allen94,495000
Trayvon Mullen27,495000
Nate Davis64,495000
Chris Lindstrom63,495000
Tytus Howard71,495000
Noah Fant87,495000
Darryl Johnson92,495000
Brady Sheldon45,495000
Keisean Nixon22,495000
Shy Tuttle99,495000
Jake Bailey7,495000
Cam Sims89,495000
Corey Ballentine25,495000
Patrick Laird42,495000
Andy Isabella89,495000
David Montgomery32,495000
Dre'Mont Jones93,495000
Qadree Ollison30,495000
David Edwards73,495000
Joe Jackson56,495000
Dakota Allen53,495000
Michael Jordan60,495000
Jonathan Owens36,495000
Juwann Winfree15,495000
Greg Little74,495000
Amani Hooker37,495000
Jerry Tillery99,495000
Fred Johnson74,495000
Shareef Miller51,495000
Duke Williams82,495000
Dan Skipper70,495000
Bobby Okereke58,495000
Quinnen Williams95,495000
Emeke Egbule51,495000
Beau Benzschawel63,495000
Ryan Nall35,495000
Ben Burr-Kirven55,495000
Joe Giles-Harris43,495000
Nick Bosa97,495000
Brad Lundblade64,495000
Jaylon Ferguson45,495000
Jakobi Meyers16,495000
Kerrith Whyte40,495000
Tony Pollard20,495000
Joejuan Williams33,495000
Jawaan Taylor75,495000
A.J. Brown11,495000
Trayveon Williams32,495000
Trysten Hill97,495000
Daniel Ekuale96,495000
Marquise Brown15,495000
Taylor Rapp24,495000
Rico Gafford10,495000
Elgton Jenkins74,495000
Matt Gay9,495000
L.J. Collier95,495000
Jaleel Scott12,495000
Travin Howard48,495000
Devin Bush55,495000
Mark Fields32,495000
Parris Campbell15,495000
Joshua Miles66,495000
Chandler Cox38,495000
Nasir Adderley24,495000
Bryan Mone79,495000
Josh Oliver89,495000
Dexter Lawrence97,495000
Chuma Edoga75,495000
Patrick Morris50,495000
Max Scharping74,495000
Travis Homer25,495000
John Cominsky50,495000
Austin Seibert4,495000
Damien Harris37,495000
Reggie Bonnafon39,495000
Riley Ridley88,495000
Darrius Shepherd9,495000
Dawson Knox88,495000
Rock Ya-Sin26,495000
Miles Boykin80,495000
Ryan Hunter60,495000
Ty Johnson31,495000
Johnathan Abram24,495000
Devin Singletary26,495000
Joey Ivie96,495000
Dontavius Russell98,495000
Will Grier7,495000
Preston Williams18,495000
Allen Lazard13,495000
Mike Edwards34,495000
Krishawn Hogan81,495000
Kaden Elliss55,495000
Brandin Bryant90,495000
Abdullah Anderson76,495000
David Blough10,495000
Jace Sternberger87,495000
Cole Luke32,495000
Shaq Calhoun62,495000
Garrett Bradbury56,495000
Eddy Pineiro15,495000
Quentin Poling51,495000
Alec Ingold45,495000
Carl Granderson96,495000
Cortez Broughton91,495000
Alexander Mattison25,495000
Josh Jacobs28,495000
Timon Parris61,495000
Justin Hollins52,495000
Troy Reeder51,495000
Kaleb McGary76,495000
Jamel Dean35,495000
Robert Spillane41,495000
Kendall Sheffield20,495000
Ryquell Armstead23,495000
N'Keal Harry15,495000
Sam Ficken9,495000
Christian Wilkins94,495000
Trayvon Henderson41,495000
Tommy Sweeney89,495000
Cody Ford70,495000
Daniel Jones8,495000
Austin Cutting58,495000
David Quessenberry72,495000
Deionte Thompson35,495000
Jeremy Reaves39,495000
Azeez Al-Shaair51,495000
Andre Patton16,495000
Bobby Evans71,495000
Josh Woods55,495000
Julian Love20,495000
Devin White45,495000
Duke Shelley33,495000
John Atkins99,495000
Brandon Knight69,495000
Oshane Ximines53,495000
Kevin Strong92,495000
Kyle Phillips98,495000
Rolan Milligan42,495000
Damion Willis15,495000
Alex Singleton49,495000
Nate Herbig67,495000
Evan Baylis88,495000
Donovan Olumba32,495000
Justin Layne31,495000
Cole Mazza45,495000
Donovan Wilson37,495000
Austin Bryant94,495000
Mecole Hardman17,495000
Christian Blake13,495000
Terry McLaurin17,495000
Rashad Fenton27,495000
Jaquan Johnson46,495000
Michael Dogbe91,495000
Ross Pierschbacher64,495000
Alex Redmond62,493236
Holton Hill24,435882
