,year,points_scored_gm,rush_yds_gm,pass_yds_gm,total_yds_gm,points_allowed_gm,rush_yds_allowed_gm,pass_yds_allowed_gm,yds_allowed_gm,TeamID
303,2001.0,16.9,87.4,224.8,312.1,26.5,124.6,220.5,345.1,DET
304,2000.0,19.2,109.2,167.2,276.4,19.2,113.9,200.6,314.6,DET
305,2019.0,23.5,112.2,233.3,345.5,19.6,120.1,232.6,352.6,GB
306,2018.0,23.5,104.2,264.9,369.1,25.0,119.9,234.5,354.4,GB
307,2017.0,20.0,107.8,197.9,305.7,24.0,112.1,236.8,348.9,GB
308,2016.0,27.0,106.3,262.4,368.8,24.2,94.7,269.2,363.9,GB
309,2015.0,23.0,115.6,218.9,334.6,20.2,119.1,227.6,346.7,GB
310,2014.0,30.4,119.8,266.3,386.1,21.8,119.9,226.4,346.4,GB
311,2013.0,26.1,133.5,266.8,400.2,26.8,125.0,247.2,372.2,GB
312,2012.0,27.1,106.4,253.1,359.4,21.0,118.5,218.2,336.8,GB
313,2011.0,35.0,97.4,307.8,405.1,22.4,111.8,299.8,411.6,GB
314,2010.0,24.2,100.4,257.8,358.1,15.0,114.9,194.2,309.1,GB
315,2009.0,28.8,117.8,261.2,379.1,18.6,83.3,201.1,284.4,GB
316,2008.0,26.2,112.8,238.3,351.1,23.8,131.6,202.8,334.3,GB
317,2007.0,27.2,99.8,270.9,370.7,18.2,102.9,210.4,313.3,GB
318,2006.0,18.8,103.9,237.2,341.1,22.9,114.1,206.8,320.9,GB
319,2005.0,18.6,84.5,235.4,319.9,21.5,125.6,167.5,293.1,GB
320,2004.0,26.5,119.2,278.1,397.3,23.8,117.4,228.9,346.3,GB
321,2003.0,27.6,159.9,202.5,362.4,19.2,106.3,212.5,318.8,GB
322,2002.0,24.9,120.8,226.7,347.5,20.5,124.9,186.7,311.6,GB
323,2001.0,24.4,105.8,235.6,341.4,16.6,110.6,198.0,308.6,GB
324,2000.0,22.1,102.7,229.9,332.6,20.2,101.1,215.7,316.8,GB
325,2019.0,21.2,113.7,228.1,341.8,29.4,143.5,231.0,374.5,CAR
326,2018.0,23.5,133.5,239.8,373.2,23.9,112.8,240.4,353.2,CAR
327,2017.0,22.7,131.4,192.3,323.7,20.4,88.1,229.1,317.1,CAR
328,2016.0,23.1,113.4,230.3,343.7,25.1,91.6,268.2,359.8,CAR
329,2015.0,31.2,142.6,224.3,366.9,19.2,88.4,234.5,322.9,CAR
330,2014.0,21.2,127.2,219.4,346.7,23.4,112.0,227.8,339.8,CAR
331,2013.0,22.9,126.6,190.2,316.8,15.1,86.9,214.3,301.2,CAR
332,2012.0,22.3,130.5,230.2,360.7,22.7,110.1,223.0,333.1,CAR
333,2011.0,25.4,150.5,239.3,389.8,26.8,130.8,246.8,377.6,CAR
334,2010.0,12.2,115.4,143.1,258.4,25.5,123.8,212.1,335.9,CAR
335,2009.0,19.7,156.1,174.9,331.1,19.2,124.8,191.0,315.8,CAR
336,2008.0,25.9,152.3,197.4,349.7,20.6,119.5,211.7,331.2,CAR
337,2007.0,16.7,114.0,170.9,284.9,21.7,110.7,214.1,324.8,CAR
338,2006.0,16.9,103.7,204.0,307.7,19.1,108.6,187.5,296.1,CAR
339,2005.0,24.4,104.9,204.4,309.4,16.2,91.6,191.1,282.6,CAR
340,2004.0,22.2,98.9,227.7,326.6,21.2,119.0,217.4,336.4,CAR
341,2003.0,20.3,130.7,190.6,321.3,19.0,107.6,187.7,295.3,CAR
342,2002.0,16.1,99.1,168.4,267.5,18.9,103.3,187.1,290.4,CAR
343,2001.0,15.8,85.8,180.1,265.9,25.6,143.8,227.6,371.4,CAR
344,2000.0,19.4,74.1,216.8,290.9,19.4,121.5,232.0,353.5,CAR
345,2019.0,18.8,106.8,235.0,341.8,24.8,139.3,236.1,375.4,JAX
346,2018.0,15.3,107.7,194.3,302.0,19.8,116.9,194.6,311.4,JAX
347,2017.0,26.1,141.4,224.6,365.9,16.8,116.2,169.9,286.1,JAX
348,2016.0,19.9,101.9,233.0,334.9,25.0,106.4,215.2,321.7,JAX
349,2015.0,23.5,92.1,256.8,348.8,28.0,106.8,268.2,375.0,JAX
350,2014.0,15.6,102.1,187.6,289.6,25.8,127.1,243.7,370.8,JAX
351,2013.0,15.4,78.8,215.1,293.8,28.1,131.8,247.6,379.4,JAX
352,2012.0,15.9,85.6,213.7,299.2,27.8,141.0,239.5,380.5,JAX
353,2011.0,15.2,123.1,136.2,259.3,20.6,104.2,208.8,313.0,JAX
354,2010.0,22.1,149.7,191.6,341.2,26.2,121.6,250.2,371.8,JAX
355,2009.0,18.1,126.8,209.8,336.6,23.8,116.4,235.9,352.3,JAX
356,2008.0,18.9,110.9,208.2,319.1,22.9,106.8,224.1,330.9,JAX
357,2007.0,25.7,149.4,208.0,357.4,19.0,100.3,213.5,313.8,JAX
358,2006.0,23.2,158.8,180.1,338.9,17.1,91.2,192.4,283.6,JAX
359,2005.0,22.6,122.4,199.4,321.8,16.8,106.8,184.1,290.9,JAX
360,2004.0,16.3,115.6,197.4,313.1,17.5,111.1,209.8,320.9,JAX
361,2003.0,17.2,129.6,205.3,334.9,20.7,87.9,203.2,291.1,JAX
362,2002.0,20.5,130.6,172.6,303.2,19.7,129.4,204.0,333.4,JAX
363,2001.0,18.4,100.0,202.5,302.5,17.9,100.7,216.2,316.9,JAX
364,2000.0,22.9,127.0,228.6,355.6,20.4,105.3,197.5,302.8,JAX
365,2019.0,22.6,124.4,217.3,341.7,27.6,120.1,281.9,402.0,ARI
366,2018.0,14.1,83.9,157.7,241.6,26.6,154.9,203.9,358.8,ARI
367,2017.0,18.4,86.6,227.5,314.1,22.6,89.6,221.3,310.9,ARI
368,2016.0,26.1,108.2,258.5,366.8,22.6,94.9,210.3,305.2,ARI
369,2015.0,30.6,119.8,288.5,408.3,19.6,91.2,230.4,321.7,ARI
370,2014.0,19.4,81.8,238.0,319.8,18.7,108.7,259.5,368.2,ARI
371,2013.0,23.7,96.2,250.1,346.4,20.2,84.4,233.0,317.4,ARI
372,2012.0,15.6,75.2,187.8,263.1,22.3,137.0,200.8,337.8,ARI
373,2011.0,19.5,101.6,222.9,324.5,21.8,124.1,231.0,355.1,ARI
374,2010.0,18.1,86.8,182.6,269.3,27.1,145.2,228.4,373.6,ARI
375,2009.0,23.4,93.4,251.0,344.4,20.3,112.8,233.7,346.4,ARI
376,2008.0,26.7,73.6,292.1,365.8,26.6,110.2,221.2,331.5,ARI
377,2007.0,25.2,90.0,254.1,344.1,24.9,97.9,232.2,330.2,ARI
378,2006.0,19.6,83.6,228.9,312.5,24.3,118.6,230.9,349.4,ARI
379,2005.0,19.4,71.1,277.3,348.4,24.2,102.0,193.6,295.6,ARI
380,2004.0,17.8,104.2,180.1,284.4,20.1,131.6,189.8,321.3,ARI
381,2003.0,14.1,95.7,184.9,280.6,28.2,119.7,224.3,344.0,ARI
382,2002.0,16.4,113.9,171.2,285.2,26.1,134.1,242.1,376.2,ARI
383,2001.0,18.4,90.6,215.6,306.1,21.4,130.4,224.9,355.3,ARI
384,2000.0,13.1,79.9,203.1,283.0,27.7,163.1,195.5,358.6,ARI
385,2019.0,20.9,118.8,222.1,340.9,24.6,144.7,216.9,361.6,CLE
386,2018.0,22.4,118.3,250.4,368.8,24.5,135.2,257.8,393.0,CLE
387,2017.0,14.6,107.1,201.8,308.9,25.6,97.9,230.2,328.1,CLE
388,2016.0,16.5,107.0,204.0,311.0,28.2,142.7,249.8,392.4,CLE
389,2015.0,17.4,95.6,236.4,331.9,27.0,128.4,250.8,379.2,CLE
390,2014.0,18.7,108.0,216.6,324.6,21.1,141.6,224.5,366.1,CLE
391,2013.0,19.2,86.4,252.9,339.4,25.4,111.3,221.1,332.4,CLE
392,2012.0,18.9,99.6,214.7,314.2,23.0,118.6,245.2,363.8,CLE
393,2011.0,13.6,95.7,193.1,288.8,19.2,147.4,184.9,332.4,CLE
394,2010.0,16.9,102.9,186.8,289.7,20.8,129.4,220.7,350.1,CLE
395,2009.0,15.3,130.4,129.8,260.2,23.4,144.6,244.7,389.3,CLE
396,2008.0,14.5,100.3,148.8,249.1,21.9,151.9,204.6,356.5,CLE
397,2007.0,25.1,118.4,232.9,351.3,23.9,129.5,230.1,359.6,CLE
398,2006.0,14.9,83.4,181.1,264.6,22.2,142.2,202.6,344.8,CLE
399,2005.0,14.5,93.9,190.4,284.4,18.8,137.6,179.2,316.8,CLE
400,2004.0,17.2,103.6,176.5,280.1,24.4,144.6,181.3,325.9,CLE
401,2003.0,15.9,104.4,177.1,281.5,20.1,132.1,177.9,309.9,CLE
402,2002.0,21.5,100.9,213.2,314.2,20.0,129.9,204.3,334.2,CLE
403,2001.0,17.8,84.4,175.1,259.5,19.9,138.0,193.1,331.1,CLE
404,2000.0,10.1,67.8,152.8,220.6,26.2,156.6,196.1,352.7,CLE
405,2019.0,21.3,105.3,233.2,338.5,28.2,113.2,264.1,377.3,NYG
406,2018.0,23.1,103.1,252.9,356.1,25.8,118.6,252.8,371.4,NYG
407,2017.0,15.4,96.8,217.4,314.2,24.2,120.8,252.4,373.2,NYG
408,2016.0,19.4,88.2,242.4,330.7,17.8,88.6,251.1,339.7,NYG
409,2015.0,26.2,100.6,271.4,372.0,27.6,121.4,298.9,420.3,NYG
410,2014.0,23.8,100.2,267.0,367.2,25.0,135.1,240.6,375.8,NYG
411,2013.0,18.4,83.2,224.2,307.5,23.9,108.9,223.3,332.2,NYG
412,2012.0,26.8,116.4,239.1,355.4,21.5,129.1,254.2,383.4,NYG
413,2011.0,24.6,89.2,295.9,385.1,25.0,121.2,255.1,376.4,NYG
414,2010.0,24.6,137.5,242.8,380.3,21.7,101.2,209.5,310.8,NYG
415,2009.0,25.1,114.8,251.2,366.0,26.7,110.8,214.1,324.9,NYG
416,2008.0,26.7,157.4,198.6,355.9,18.4,95.8,196.2,292.0,NYG
417,2007.0,23.3,134.2,197.1,331.4,21.9,97.7,207.3,305.0,NYG
418,2006.0,22.2,134.8,191.1,325.9,22.6,114.4,228.1,342.4,NYG
419,2005.0,26.4,138.1,223.6,361.7,19.6,103.5,224.0,327.5,NYG
420,2004.0,18.9,119.0,176.1,295.1,21.7,134.8,189.4,324.2,NYG
421,2003.0,15.2,97.4,211.4,308.9,24.2,119.2,213.2,332.5,NYG
422,2002.0,20.0,117.2,246.9,364.1,17.4,114.4,194.9,309.3,NYG
423,2001.0,18.4,111.1,222.4,333.4,20.1,96.6,214.4,310.9,NYG
424,2000.0,20.5,125.6,210.4,336.0,15.4,72.2,211.9,284.1,NYG
425,2019.0,19.6,128.4,201.8,330.2,16.2,103.1,195.2,298.2,BUF
426,2018.0,16.8,124.0,174.6,298.6,23.4,114.9,179.2,294.1,BUF
427,2017.0,18.9,126.1,176.6,302.6,22.4,124.6,230.5,355.1,BUF
428,2016.0,24.9,164.4,189.8,354.1,23.6,133.1,223.9,357.0,BUF
429,2015.0,23.7,152.0,208.9,360.9,22.4,108.1,248.2,356.4,BUF
430,2014.0,21.4,92.6,225.9,318.5,18.1,106.4,205.8,312.2,BUF
431,2013.0,21.2,144.2,193.9,338.1,24.2,128.9,204.4,333.4,BUF
432,2012.0,21.5,138.6,204.3,342.9,27.2,145.8,217.1,362.9,BUF
433,2011.0,23.2,120.1,231.4,351.5,27.1,139.0,232.1,371.1,BUF
434,2010.0,17.7,107.5,197.4,304.9,26.6,169.6,192.0,361.6,BUF
435,2009.0,16.1,116.7,157.2,273.9,20.4,156.3,184.2,340.6,BUF
436,2008.0,21.0,115.1,190.0,305.1,21.4,121.6,204.4,326.1,BUF
437,2007.0,15.8,112.5,164.6,277.1,22.1,124.6,238.4,362.9,BUF
438,2006.0,18.8,97.0,169.9,266.9,19.4,140.9,188.7,329.6,BUF
439,2005.0,16.9,100.4,157.2,257.6,22.9,137.8,205.7,343.5,BUF
440,2004.0,24.7,117.1,176.1,293.2,17.8,100.2,164.0,264.2,BUF
441,2003.0,15.2,104.0,167.8,271.8,17.4,100.4,169.2,269.6,BUF
442,2002.0,23.7,99.8,249.7,349.4,24.8,132.6,191.7,324.3,BUF
443,2001.0,16.6,105.4,215.7,321.1,26.2,133.3,197.4,330.8,BUF
444,2000.0,19.7,120.1,223.5,343.6,21.9,97.4,179.2,276.6,BUF
445,2019.0,22.6,133.1,194.2,327.4,23.3,97.9,248.9,346.8,IND
446,2018.0,27.1,107.4,278.8,386.2,21.5,101.6,237.8,339.4,IND
447,2017.0,16.4,103.8,180.8,284.6,25.2,120.4,246.6,367.1,IND
448,2016.0,25.7,101.8,262.6,364.4,24.5,120.4,262.5,382.9,IND
449,2015.0,20.8,89.9,231.5,321.4,25.5,122.0,257.1,379.1,IND
450,2014.0,28.6,100.8,305.9,406.6,23.1,113.4,229.3,342.7,IND
451,2013.0,24.4,108.9,232.8,341.8,21.0,125.1,231.9,357.1,IND
452,2012.0,22.3,104.4,258.0,362.4,24.2,137.5,236.8,374.2,IND
453,2011.0,15.2,99.6,187.2,286.8,26.9,143.9,227.0,370.9,IND
454,2010.0,27.2,92.7,288.1,380.8,24.2,127.0,214.6,341.6,IND
455,2009.0,26.0,80.9,282.2,363.1,19.2,126.5,212.7,339.2,IND
456,2008.0,23.6,79.6,255.9,335.5,18.6,122.9,188.1,310.9,IND
457,2007.0,28.1,106.6,252.1,358.7,16.4,106.9,172.8,279.7,IND
458,2006.0,26.7,110.1,269.2,379.4,22.5,173.0,159.2,332.2,IND
459,2005.0,27.4,106.4,256.0,362.4,15.4,110.1,196.9,307.1,IND
460,2004.0,32.6,115.8,288.9,404.7,21.9,127.3,243.2,370.6,IND
461,2003.0,27.9,105.9,261.2,367.1,21.0,123.8,175.6,299.3,IND
462,2002.0,21.8,97.6,253.4,351.0,19.6,124.5,182.3,306.8,IND
463,2001.0,25.8,122.9,249.3,372.2,30.4,132.2,225.0,357.2,IND
464,2000.0,26.8,116.2,267.6,383.8,20.4,120.9,213.9,334.8,IND
465,2019.0,17.4,94.8,228.2,323.1,26.2,148.9,244.8,393.7,CIN
466,2018.0,23.0,105.1,205.6,310.8,28.4,137.8,275.9,413.6,CIN
467,2017.0,18.1,85.4,195.1,280.5,21.8,127.9,211.2,339.1,CIN
468,2016.0,20.3,110.6,246.4,356.9,19.7,113.2,237.5,350.8,CIN
469,2015.0,26.2,112.8,245.2,358.0,17.4,92.3,248.5,340.8,CIN
470,2014.0,22.8,134.2,213.8,348.0,21.5,116.3,243.0,359.3,CIN
471,2013.0,26.9,109.7,258.5,368.2,19.1,96.5,209.0,305.5,CIN
472,2012.0,24.4,109.1,223.6,332.7,20.0,107.2,212.5,319.7,CIN
473,2011.0,21.5,111.1,208.8,319.9,20.2,104.7,211.6,316.2,CIN
474,2010.0,20.1,95.1,235.4,330.6,24.7,115.2,216.8,332.0,CIN
475,2009.0,19.1,128.5,180.6,309.1,18.2,98.3,203.1,301.4,CIN
476,2008.0,12.8,95.0,150.4,245.4,22.8,120.1,205.4,325.5,CIN
477,2007.0,23.8,97.2,250.8,348.0,24.1,118.3,230.4,348.8,CIN
478,2006.0,23.3,101.8,239.6,341.4,20.7,116.4,238.6,355.1,CIN
479,2005.0,26.3,119.4,238.8,358.1,21.9,115.6,223.1,338.7,CIN
480,2004.0,23.4,114.9,206.3,321.2,23.2,128.9,206.4,335.3,CIN
481,2003.0,21.6,124.2,208.9,333.1,24.0,138.6,212.6,351.2,CIN
482,2002.0,17.4,108.1,217.2,325.4,28.5,125.2,203.9,329.1,CIN
483,2001.0,14.1,107.0,193.0,300.0,19.3,104.7,197.3,302.0,CIN
484,2000.0,11.6,144.6,121.6,266.2,22.4,120.3,222.6,342.9,CIN
485,2019.0,19.1,72.2,237.8,310.0,30.9,135.4,262.4,397.8,MIA
486,2018.0,19.9,108.6,181.2,289.9,27.1,145.3,245.8,391.1,MIA
487,2017.0,17.6,86.8,220.9,307.7,24.6,110.5,225.2,335.7,MIA
488,2016.0,22.7,114.0,218.8,332.8,23.8,140.4,242.2,382.6,MIA
489,2015.0,19.4,93.5,238.2,331.7,24.3,126.2,250.0,376.2,MIA
490,2014.0,24.2,117.0,233.1,350.1,23.3,121.1,222.3,343.4,MIA
491,2013.0,19.8,90.0,222.9,312.9,20.9,124.9,234.5,359.4,MIA
492,2012.0,18.0,112.6,198.9,311.5,19.8,108.4,248.4,356.8,MIA
493,2011.0,20.6,124.2,193.2,317.4,19.6,95.6,249.5,345.1,MIA
494,2010.0,17.1,102.7,220.4,323.1,20.8,100.1,209.2,309.3,MIA
495,2009.0,22.5,139.4,198.1,337.6,24.4,114.7,234.6,349.3,MIA
496,2008.0,21.6,118.6,227.0,345.6,19.8,101.2,227.8,329.0,MIA
497,2007.0,16.7,98.1,189.4,287.5,27.3,153.5,188.7,342.2,MIA
498,2006.0,16.2,104.6,205.4,310.0,17.7,101.1,187.9,289.1,MIA
499,2005.0,19.9,118.6,206.2,324.9,19.8,110.7,206.7,317.4,MIA
500,2004.0,17.2,83.7,191.6,275.2,22.1,143.9,162.0,305.9,MIA
501,2003.0,19.4,113.6,174.5,288.1,16.3,90.8,208.4,299.2,MIA
502,2002.0,23.6,156.4,180.6,337.0,18.8,97.1,193.9,291.0,MIA
503,2001.0,21.5,104.0,197.3,301.3,18.1,111.2,176.8,288.0,MIA
504,2000.0,20.2,118.4,160.4,278.8,14.1,108.5,181.2,289.8,MIA
505,2019.0,17.6,103.9,194.7,298.6,19.8,111.4,225.6,337.0,DEN
506,2018.0,20.6,119.2,230.9,350.1,21.8,119.6,245.6,365.1,DEN
507,2017.0,18.1,115.8,208.3,324.1,23.9,89.4,200.6,290.0,DEN
508,2016.0,20.8,92.8,230.3,323.1,18.6,130.3,185.8,316.1,DEN
509,2015.0,22.2,107.4,248.1,355.5,18.5,83.6,199.6,283.1,DEN
510,2014.0,30.1,111.6,291.3,402.9,22.1,79.8,225.4,305.2,DEN
511,2013.0,37.9,117.1,340.2,457.3,24.9,101.6,254.4,356.0,DEN
512,2012.0,30.1,114.5,283.4,397.9,18.1,91.1,199.6,290.8,DEN
513,2011.0,19.3,164.5,152.1,316.6,24.4,126.3,231.5,357.8,DEN
514,2010.0,21.5,96.5,252.4,348.9,29.4,154.6,236.2,390.8,DEN
515,2009.0,20.4,114.8,226.7,341.4,20.2,128.7,186.3,315.0,DEN
516,2008.0,23.1,116.4,279.4,395.8,28.0,146.1,228.5,374.6,DEN
517,2007.0,20.0,122.3,224.0,346.3,25.6,142.6,193.4,336.0,DEN
518,2006.0,19.9,134.5,174.9,309.4,19.1,113.3,213.1,326.4,DEN
519,2005.0,24.7,158.7,201.7,360.4,16.1,85.2,227.7,312.9,DEN
520,2004.0,23.8,145.8,249.9,395.8,19.0,94.5,184.2,278.7,DEN
521,2003.0,23.8,164.3,185.6,349.9,18.8,100.3,176.8,277.1,DEN
522,2002.0,24.5,141.6,239.0,380.6,21.5,93.1,208.6,301.6,DEN
523,2001.0,21.2,117.3,183.8,301.1,21.2,93.2,205.1,298.4,DEN
524,2000.0,30.3,144.4,265.2,409.6,23.1,99.9,246.6,346.5,DEN
525,2019.0,17.5,91.1,205.7,296.8,18.6,102.0,222.1,324.1,CHI
526,2018.0,26.3,121.1,222.8,343.9,17.7,80.0,219.7,299.7,CHI
527,2017.0,16.5,111.8,175.7,287.4,20.0,108.1,211.0,319.1,CHI
528,2016.0,17.4,108.4,248.1,356.5,24.9,121.9,224.9,346.8,CHI
529,2015.0,20.9,115.9,228.8,344.6,24.8,120.9,224.6,345.4,CHI
530,2014.0,19.9,90.1,237.0,327.1,27.6,112.7,264.4,377.1,CHI
531,2013.0,27.8,114.2,267.6,381.8,29.9,161.4,233.1,394.6,CHI
532,2012.0,23.4,123.1,187.4,310.6,17.3,101.7,213.9,315.6,CHI
533,2011.0,22.1,125.9,188.2,314.1,21.3,96.4,254.1,350.4,CHI
534,2010.0,20.9,101.0,188.4,289.4,17.9,90.1,224.2,314.3,CHI
535,2009.0,20.4,93.2,217.1,310.3,23.4,126.4,211.4,337.8,CHI
536,2008.0,23.4,104.6,191.3,295.9,21.9,93.5,241.2,334.7,CHI
537,2007.0,20.9,83.1,210.1,293.2,21.8,122.9,231.8,354.7,CHI
538,2006.0,26.7,119.9,205.1,324.9,15.9,99.4,194.8,294.1,CHI
539,2005.0,16.2,131.2,125.1,256.3,12.6,102.3,179.5,281.8,CHI
540,2004.0,14.4,101.5,137.0,238.5,20.7,128.1,208.8,336.9,CHI
541,2003.0,17.7,110.2,163.6,273.8,21.6,116.6,192.6,309.2,CHI
542,2002.0,17.6,84.0,190.7,274.7,23.7,129.8,220.6,350.4,CHI
543,2001.0,21.1,108.9,184.5,293.4,12.7,82.1,229.1,311.1,CHI
544,2000.0,13.5,108.5,175.3,283.8,22.2,114.2,212.9,327.1,CHI
545,2019.0,18.1,90.4,186.3,276.8,18.9,109.6,194.6,304.1,PIT
546,2018.0,26.8,90.3,313.0,403.3,22.5,96.1,231.1,327.2,PIT
547,2017.0,25.4,104.2,273.8,377.9,19.2,105.8,201.1,306.9,PIT
548,2016.0,24.9,110.0,262.6,372.6,20.4,100.0,242.6,342.6,PIT
549,2015.0,26.4,107.8,287.7,395.4,19.9,91.2,271.9,363.1,PIT
550,2014.0,27.2,109.5,301.6,411.1,23.0,100.3,253.1,353.4,PIT
551,2013.0,23.7,86.4,251.1,337.5,23.1,115.6,222.1,337.6,PIT
552,2012.0,21.0,96.1,236.7,332.8,19.6,90.6,185.2,275.8,PIT
553,2011.0,20.3,118.9,253.4,372.3,14.2,99.8,171.9,271.8,PIT
554,2010.0,23.4,120.2,225.1,345.3,14.5,62.8,214.1,276.8,PIT
555,2009.0,23.0,112.1,259.2,371.3,20.2,89.9,215.4,305.3,PIT
556,2008.0,21.7,105.6,206.3,311.9,13.9,80.2,156.9,237.2,PIT
557,2007.0,24.6,135.5,191.9,327.4,16.8,89.9,176.5,266.4,PIT
558,2006.0,22.1,124.5,233.3,357.8,19.7,88.2,212.1,300.3,PIT
559,2005.0,24.3,138.9,182.9,321.8,16.1,86.0,198.0,284.0,PIT
560,2004.0,23.2,154.0,170.0,324.0,15.7,81.2,177.2,258.4,PIT
561,2003.0,18.8,93.0,206.5,299.5,20.4,108.8,190.1,298.9,PIT
562,2002.0,24.4,132.5,239.5,372.0,21.6,85.9,216.2,302.2,PIT
563,2001.0,22.0,173.4,194.6,367.9,13.2,74.7,183.9,258.6,PIT
564,2000.0,20.1,140.5,157.4,297.9,15.9,105.8,188.8,294.6,PIT
565,2019.0,16.6,98.9,175.8,274.7,27.2,146.2,238.9,385.1,WAS
566,2018.0,17.6,110.9,188.8,299.7,22.4,116.2,237.1,353.4,WAS
567,2017.0,21.4,90.5,234.4,324.9,24.2,134.1,213.8,347.9,WAS
568,2016.0,24.8,106.0,297.4,403.4,23.9,119.8,258.1,377.9,WAS
569,2015.0,24.2,97.9,255.9,353.8,23.7,122.6,258.0,380.6,WAS
570,2014.0,18.8,105.7,252.9,358.6,27.4,107.6,249.4,357.0,WAS
571,2013.0,20.9,135.2,234.4,369.7,29.9,110.6,243.5,354.1,WAS
572,2012.0,27.2,169.3,213.9,383.2,24.2,95.8,281.9,377.7,WAS
573,2011.0,18.0,100.9,235.8,336.7,22.9,117.8,222.1,339.8,WAS
574,2010.0,18.9,91.3,244.6,335.9,23.6,127.6,261.7,389.2,WAS
575,2009.0,16.6,94.4,218.1,312.5,21.0,112.4,207.2,319.7,WAS
576,2008.0,16.6,130.9,189.1,320.0,18.5,95.4,193.4,288.8,WAS
577,2007.0,20.9,116.9,216.4,333.4,19.4,91.2,214.0,305.2,WAS
578,2006.0,19.2,138.5,189.2,327.7,23.5,137.3,218.2,355.5,WAS
579,2005.0,22.4,136.4,194.1,330.6,18.3,105.4,192.6,297.9,WAS
580,2004.0,15.0,110.3,164.5,274.8,16.6,81.5,186.1,267.6,WAS
581,2003.0,17.9,103.3,187.9,291.2,23.2,138.6,199.7,338.2,WAS
582,2002.0,19.2,118.1,203.4,321.4,22.8,109.6,189.6,299.2,WAS
583,2001.0,16.0,121.8,155.4,277.2,18.9,116.8,186.1,302.9,WAS
584,2000.0,17.6,109.2,228.0,337.2,16.8,115.8,163.8,279.6,WAS
585,2019.0,17.2,78.6,194.4,273.0,22.4,86.9,236.2,323.1,NYJ
586,2018.0,20.8,101.4,197.8,299.2,27.6,126.3,254.1,380.4,NYJ
587,2017.0,18.6,106.4,198.9,305.2,23.9,117.9,234.3,352.2,NYJ
588,2016.0,17.2,112.6,216.6,329.2,25.6,98.8,243.6,342.4,NYJ
589,2015.0,24.2,116.8,253.6,370.3,19.6,83.4,235.2,318.6,NYJ
590,2014.0,17.7,142.5,184.1,326.6,25.1,93.1,234.1,327.2,NYJ
591,2013.0,18.1,134.9,183.2,318.1,24.2,88.2,246.7,334.9,NYJ
592,2012.0,17.6,118.5,180.7,299.2,23.4,133.6,189.8,323.4,NYJ
593,2011.0,23.6,105.8,206.1,311.8,22.7,111.1,201.0,312.1,NYJ
594,2010.0,22.9,148.4,202.6,351.0,19.0,90.9,200.6,291.5,NYJ
595,2009.0,21.8,172.2,148.8,321.0,14.8,98.6,153.7,252.3,NYJ
596,2008.0,25.3,125.2,206.4,331.7,22.2,94.9,234.5,329.4,NYJ
597,2007.0,16.8,106.3,188.4,294.7,22.2,134.8,197.1,331.9,NYJ
598,2006.0,19.8,108.6,197.1,305.7,18.4,130.2,201.4,331.6,NYJ
599,2005.0,15.0,83.0,165.1,248.1,22.2,136.6,172.2,308.8,NYJ
600,2004.0,20.8,149.2,190.6,339.9,16.3,97.9,207.0,304.9,NYJ
601,2003.0,17.7,102.2,207.2,309.4,18.7,143.4,189.1,332.4,NYJ
602,2002.0,22.4,101.1,213.6,314.8,21.0,123.3,218.1,341.4,NYJ
603,2001.0,19.2,128.4,171.3,299.7,18.4,134.6,187.4,322.1,NYJ
604,2000.0,20.1,91.9,245.2,337.2,20.1,118.0,183.2,301.2,NYJ
605,,,,,,,,,,LV
